,NORD,CNOR,CSUD,SUD,SARD,SICI
timesteps,,,,,,
2015-10-02T07:00:00,37623015.76,6181714.728,8819778.568,4289202.655,1480798.397,3284180.936
2015-10-02T08:00:00,36972463.73,5939729.408,8800874.972,4382067.053,1404504.611,3210449.239
2015-10-02T09:00:00,36731610.95,5885769.58,8569801.634,4327841.938,1347895.93,3065838.044
2015-10-02T10:00:00,34440937.73,5573613.034,8436061.26,4263456.913,1370231.971,2957112.412
2015-10-02T11:00:00,34601517.03,5289508.096,8356987.897,4213939.161,1288855.464,2831613.834
2015-10-02T12:00:00,35763782.19,5640759.609,8407538.902,4266840.049,1342389.103,2885139.895
2015-10-02T13:00:00,36328987.01,5763181.601,8507198.492,4267962.611,1376863.567,3086596.725
2015-10-02T14:00:00,37089881.38,5902557.129,8905838.437,4330375.832,1442845.911,3219877.382
2015-10-02T15:00:00,37118979.07,6037762.873,9080959.045,4577663.472,1503772.498,3292674.575
2015-10-02T16:00:00,37556503.85,6101593.302,9380969.802,4664259.365,1544163.667,3354801.589
2015-10-02T17:00:00,39104311.73,6445886.731,10217845.57,5186348.078,1690502.972,3701399.923
2015-10-02T18:00:00,36808463.39,6043661.488,9761948.256,4967508.121,1675397.804,3563567.179
2015-10-02T19:00:00,34268749.31,5517300.723,9012501.729,4608352.238,1552047.626,3309314.37
2015-10-02T20:00:00,31435742.17,4911916.978,8324104.948,4196867.894,1450657.981,3070120.291
2015-10-02T21:00:00,28980062.61,4680203.151,7653622.598,3861869.893,1356547.564,2835714.933
2015-10-02T22:00:00,24147569.88,3887887.929,6298348.76,3022712.068,1139628.828,2331999.308
2015-10-02T23:00:00,22306056.93,3620483.449,5756178.012,2775585.092,1062671.358,2134629.711
2015-10-03T00:00:00,21269697.7,3442306.261,5470999.759,2645170.854,1026009.648,2047276.768
2015-10-03T01:00:00,20925997.73,3379666.004,5317259.595,2599515.294,1007523.776,1999779.379
2015-10-03T02:00:00,20850375.22,3361576.288,5281834.755,2601565.034,1002812.576,2002236.819
2015-10-03T03:00:00,21018593.36,3381140.629,5373145.957,2638269.118,1013599.173,2037584.374
2015-10-03T04:00:00,22208320.51,3509302.148,5685955.651,2872961.75,1064801.564,2152933.149
2015-10-03T05:00:00,24453702.45,3797528.273,6095063.965,3207557.087,1153278.962,2326747.146
2015-10-03T06:00:00,27010568.11,4293135.646,6917769.028,3553732.539,1253475.41,2672032.792
2015-10-03T07:00:00,28540069.9,4478110.978,7600508.263,3785240.462,1289700.368,2869902.874
2015-10-03T08:00:00,28362672.36,4443253.795,7637194.331,3700285.897,1259839.532,2848769.662
2015-10-03T09:00:00,28046937.01,4330131.249,7530003.062,3667186.281,1249805.096,2742698.374
2015-10-03T10:00:00,26712190.76,4147536.943,7609255.468,3699703.176,1239638.097,2779352.649
2015-10-03T11:00:00,25931394.41,4022297.799,7286403.863,3528456.77,1216157.857,2726920.195
2015-10-03T12:00:00,26260491.08,4075621.682,7308424.616,3484164.933,1191587.839,2664161.443
2015-10-03T13:00:00,26235741.24,4116205.018,7309729.569,3452593.327,1198834.69,2702515.099
2015-10-03T14:00:00,26616336.24,4241026.238,7404809.114,3637111.075,1250322.303,2844420.464
2015-10-03T15:00:00,27575088.37,4463008.682,7596811.523,3823140.32,1312789.199,2940563.812
2015-10-03T16:00:00,28716183.04,4691901.58,7797227.66,4064949.239,1354933.021,3021914.832
2015-10-03T17:00:00,30703759.25,5134916.345,8602939.526,4472903.015,1465028.154,3317322.432
2015-10-03T18:00:00,28844706.37,4856040.19,8198447.872,4326159.717,1445302.077,3171274.49
2015-10-03T19:00:00,27300765.9,4214185.985,7538571.277,3912247.148,1354863.167,2923821.045
2015-10-03T20:00:00,25460791.41,4259880.523,7040546.399,3649225.53,1263917.425,2743739.656
2015-10-03T21:00:00,23990467.64,3986159.883,6580415.915,3373305.083,1199698.013,2561161.93
2015-10-03T22:00:00,21908660.11,3734230.948,6009964.285,3101957.544,1130800.101,2381828.469
2015-10-03T23:00:00,20067911.5,3447208.634,5512902.855,2836147.444,1058445.996,2200988.84
2015-10-04T00:00:00,19148687.2,3272047.727,5212466.804,2691494.886,1022664.866,2077318.455
2015-10-04T01:00:00,18858653.92,3156971.393,5074570.02,2637549.287,1000461.45,2000476.029
2015-10-04T02:00:00,18630209.7,3116296.405,4988680.461,2643742.827,996651.8101,1976448.805
2015-10-04T03:00:00,18604430.79,3129952.382,4997066.669,2661392.515,991654.1721,1989032.384
2015-10-04T04:00:00,19039615.27,3176071.626,5099799.955,2642483.23,1018191.704,2032794.1
2015-10-04T05:00:00,19749285.61,3287704.975,5236346.223,2665526.047,1045601.564,2109046.969
2015-10-04T06:00:00,21038861.7,3670684.168,5792307.569,2968617.093,1123472.539,2349097.068
2015-10-04T07:00:00,22506473.44,3962451.76,6235558.552,3259891.702,1203234.13,2492937.66
2015-10-04T08:00:00,22756922.8,4071924.534,6483507.638,3429334.241,1207275.996,2562813.676
2015-10-04T09:00:00,23465139.45,4120119.467,6695379.908,3387621.585,1214140.757,2620744.356
2015-10-04T10:00:00,22858759.75,4033989.416,6863337.727,3305328.757,1210385.211,2707250.43
2015-10-04T11:00:00,22949357.16,3946804.635,6759396.537,3349494.547,1161862.274,2563378.492
2015-10-04T12:00:00,23103287.93,3958926.406,6403669.853,3195167.302,1131045.448,2603319.448
2015-10-04T13:00:00,22995555.29,3916697.639,6647239.301,3348128.874,1162279.076,2565926.604
2015-10-04T14:00:00,23588013.42,4053147.127,6625591.43,3357028.45,1191133.247,2591380.168
2015-10-04T15:00:00,24202079.17,4207653.741,6860698.333,3475664.682,1221970.46,2633939.061
2015-10-04T16:00:00,25548623.99,4386715.9,7262452.238,3746108.083,1292913.856,2760734.719
2015-10-04T17:00:00,28225483.33,4876579.358,8002720.774,4104945.08,1416462.447,3055361.951
2015-10-04T18:00:00,27277432.9,4736122.18,7843132.681,4076297.024,1422226.084,3022538.478
2015-10-04T19:00:00,25857701.02,4425029.897,7439001.287,3828939.371,1340596.281,2803619.624
2015-10-04T20:00:00,24342434.28,4174343.82,6925652.721,3534853.693,1267171.604,2646336.082
2015-10-04T21:00:00,22558313.46,3843747.453,6382012.994,3232782.711,1193863.119,2446503.736
2015-10-04T22:00:00,22291728.43,3812960.888,6197141.691,3209656.587,1170436.798,2408483.173
2015-10-04T23:00:00,20522783.53,3534358.705,5640132.699,3006292.025,1099026.831,2211474.622
2015-10-05T00:00:00,19784941.04,3400206.494,5335958.193,2932453.207,1053033.168,2111083.372
2015-10-05T01:00:00,19480325.45,3323438.827,5196186.337,2916687.861,1033015.519,2074204.213
2015-10-05T02:00:00,19890001.54,3341079.138,5261298.519,2863892.366,1039666.459,2076341.146
2015-10-05T03:00:00,21340100.96,3554136.037,5553228.176,2959073.721,1069988.408,2161499.18
2015-10-05T04:00:00,26077955.62,4146617.136,6377754.407,3354554.109,1179512.491,2353918.296
2015-10-05T05:00:00,30542230.32,4863601.842,7009550.772,4000152.745,1291633.003,2620625.427
2015-10-05T06:00:00,34503524.14,5599045.07,7782254.874,4391639.648,1397122.298,2934868.423
2015-10-05T07:00:00,35625757.89,5906348.919,8256024.406,4495653.74,1428571.612,3016641.222
2015-10-05T08:00:00,35256388.94,5886215.052,8644322.542,4239894.277,1388988.096,2881169.285
2015-10-05T09:00:00,35112066.06,6049313.303,8334281.458,4502342.151,1357957.732,2897755.333
2015-10-05T10:00:00,33058235.34,5708200.156,8305711.226,4478431.069,1376148.964,2856800.132
2015-10-05T11:00:00,33558342.89,5399229.221,8316491.826,4328899.578,1347496.102,2861869.876
2015-10-05T12:00:00,34681427.35,5657839.308,8334111.315,4430033.721,1339221.483,2898003.54
2015-10-05T13:00:00,35351840.01,5783164.682,8620008.923,4472019.517,1364759.78,2978803.175
2015-10-05T14:00:00,36133675.64,5824588.569,8789057.179,4552478.266,1398251.689,3195419.616
2015-10-05T15:00:00,36359325.14,6008849.147,8822286.578,4867062.033,1477317.678,3275575.62
2015-10-05T16:00:00,36895365.99,6132924.176,9169368.73,5151611.421,1531149.561,3370825.664
2015-10-05T17:00:00,39182549.64,6495714.777,9903451.665,5528162.506,1679537.588,3730314.206
2015-10-05T18:00:00,37101290.68,6111357.907,9430124.849,5354828.894,1628965.478,3593953.043
2015-10-05T19:00:00,34671551.53,5725801.718,8727402.126,5044455.927,1525651.37,3329985.562
2015-10-05T20:00:00,31315848.69,5197665.453,7952727.556,4449786.101,1418901.312,3038483.603
2015-10-05T21:00:00,28864597.13,4730016.63,7193624.258,4036402.275,1307966.166,2788370.875
2015-10-05T22:00:00,26296660.54,4363191.947,6703731.998,3361921.288,1198898.669,2513141.531
2015-10-05T23:00:00,24337329.76,4012463.861,6112734.468,3083261.053,1112238.346,2293333.815
2015-10-06T00:00:00,23323201.44,3882905.097,5810718.196,2978775.756,1075601.456,2199470.508
2015-10-06T01:00:00,22967410.19,3807731.07,5692295.302,2893931.639,1050593.615,2173681.871
2015-10-06T02:00:00,23019721.25,3799670.626,5662473.744,2907566.508,1057047.644,2161411.155
2015-10-06T03:00:00,24135454.09,3866589.212,5896248.275,3082126.104,1079586.763,2221527.25
2015-10-06T04:00:00,28017284.93,4356727.868,6722192.851,3464334.342,1177510.596,2448054.81
2015-10-06T05:00:00,32783228.41,5148180.178,7583385.516,3875138.409,1326035.453,2715230.991
2015-10-06T06:00:00,36666196.32,5804897.337,8398625.944,4168467.549,1411667.744,2932489.144
2015-10-06T07:00:00,37689336.91,6073673.771,8763762.661,4279298.247,1429596.873,3010974.393
2015-10-06T08:00:00,37189521.86,6125653.361,8734749.862,4241502.127,1398235.254,2973751.175
2015-10-06T09:00:00,36915814.96,6060734.393,8784401.101,4078123.115,1385919.053,2900745.477
2015-10-06T10:00:00,34671119.01,5666129.74,8662348.536,4050689.825,1383658.163,2866994.723
2015-10-06T11:00:00,35281799.7,5544219.487,8731314.275,4276775.213,1327675.333,2847662.234
2015-10-06T12:00:00,36710386.16,5773260.088,8558564.107,4287633.539,1314959.691,2826882.884
2015-10-06T13:00:00,37423415.94,5871015.739,8654167.68,4314278.882,1386651.906,3065860.726
2015-10-06T14:00:00,38285400.69,6082867.996,8761182.931,4602460.071,1468702.189,3191562.905
2015-10-06T15:00:00,38338485.87,6188564.354,8944833.299,4814210.967,1508171.63,3305554.143
2015-10-06T16:00:00,38660923.35,6227919.943,9284025.331,5210859.534,1568272.365,3468150.114
2015-10-06T17:00:00,40187879.77,6530763.013,10053047.75,5475014.605,1715832.14,3760923.994
2015-10-06T18:00:00,38207814.6,6163439.115,9545690.845,5302404.232,1677732.261,3671961.762
2015-10-06T19:00:00,35516731.33,5806295.18,8853113.973,4976805.047,1560376.991,3375979.285
2015-10-06T20:00:00,32273251.98,4896956.868,8105602.492,4508667.416,1451033.123,3066739.539
2015-10-06T21:00:00,29584258.13,4907298.126,7351920.506,4209023.973,1351971.196,2807294.128
2015-10-06T22:00:00,26865870.71,4573891.58,6882924.128,3671456.652,1262170.15,2555178.144
2015-10-06T23:00:00,24895997.15,4098467.481,6267153.043,3438914.639,1176785.263,2333729.984
2015-10-07T00:00:00,23879352.25,3922029.964,5980201.203,3277650.572,1130496.453,2244446.84
2015-10-07T01:00:00,23349938.52,3797636.591,5801688.734,3255312.153,1113897.988,2169295.049
2015-10-07T02:00:00,23500487.41,3868229.156,5813005.592,3258664.957,1111254.514,2153822.479
2015-10-07T03:00:00,24537016.52,3997575.457,6060078.929,3357952.678,1133847.799,2229331.583
2015-10-07T04:00:00,28418762.37,4565377.461,6827632.445,3704197.036,1236710.044,2468591.205
2015-10-07T05:00:00,32788117.84,5250193.919,7723498.236,4041852.231,1376998.255,2756926.385
2015-10-07T06:00:00,36474973.46,5947509.075,8564811.216,4309854.587,1470517.583,2952950.682
2015-10-07T07:00:00,37525132.2,6316620.56,8877639.704,4390899.42,1514631.845,3061029.85
2015-10-07T08:00:00,36940178.1,6341147.489,8640097.183,4226483.783,1477019.035,3011216.393
2015-10-07T09:00:00,36745212.36,6041810.146,8771105.799,4329010.015,1436213.289,2977986.576
2015-10-07T10:00:00,34739835.26,5758944.639,9077130.904,4312242.012,1411565.09,2962574.445
2015-10-07T11:00:00,35347616.24,5508728.495,8950314.396,4563201.414,1363810.315,2942573.642
2015-10-07T12:00:00,36004703.69,5642815.922,8671417.314,4451097.804,1358107.831,2909821.532
2015-10-07T13:00:00,36651785.18,5890699.948,8853062.858,4484473.278,1395398.116,2991037.509
2015-10-07T14:00:00,37260941.88,6010451.565,9027776.22,4631695.326,1448734.129,3159190.774
2015-10-07T15:00:00,37032890.01,6225164.505,9055496.477,5106524.144,1505613.221,3327100.299
2015-10-07T16:00:00,37522420.48,6401761.19,9347472.031,5432684.693,1507310.691,3499072.077
2015-10-07T17:00:00,39613659.99,6772966.232,10098648.99,5796566.456,1711319.199,3810494.059
2015-10-07T18:00:00,37745882.44,6356802.204,9616951.234,5668840.702,1655636.225,3694605.567
2015-10-07T19:00:00,35123227.85,5958217.126,8909241.015,5101005.586,1538471.003,3414876.095
2015-10-07T20:00:00,31952560.15,5436493.672,8115251.61,4754806.43,1433142.904,3158739.213
2015-10-07T21:00:00,29769995.37,4975016.075,7432194.761,4321748.904,1336974.874,2884144.364
2015-10-07T22:00:00,26932537.72,4483236.859,6653654.172,3666473.338,1208151.228,2581436.786
2015-10-07T23:00:00,24714513.58,4139546.426,6050196.213,3330656.599,1130782.485,2380232.703
2015-10-08T00:00:00,23667789.95,3947916.618,5758938.632,3178546.001,1082472.651,2249765.601
2015-10-08T01:00:00,23229702.4,3885187.3,5592244.225,3126373.162,1060622.783,2195163.565
2015-10-08T02:00:00,23367375.33,3894558.499,5595586.755,3107604.247,1060826.121,2183163.21
2015-10-08T03:00:00,24491863.5,4071902.117,5754750.292,3284199.567,1073451.664,2252598.656
2015-10-08T04:00:00,28090454.91,4555488.291,6471387.739,3678081.367,1178534.258,2486314.452
2015-10-08T05:00:00,32779740.45,5261553.179,7221640.479,4031125.62,1313611.28,2745212.422
2015-10-08T06:00:00,36615582.07,5961617.866,8041372.952,4456491.923,1395713.207,2995653.481
2015-10-08T07:00:00,38032098.44,6132484.844,8598925.425,4446028.218,1422725.751,3070662.509
2015-10-08T08:00:00,37539286.89,6073977.831,8494037.145,4315900.987,1376632.39,2921064.862
2015-10-08T09:00:00,37237137.45,5888978.448,8370522.872,4322456.607,1358293.592,2989012.384
2015-10-08T10:00:00,35433445.16,5722525.425,8354559.756,4348830.579,1339546.324,2908114.284
2015-10-08T11:00:00,35570280.45,5756870.68,8256425.894,4265749.443,1294197.288,2797093.888
2015-10-08T12:00:00,36715446.73,5891135.134,8431981.107,4170725.294,1277139.557,2895536.119
2015-10-08T13:00:00,37154709.82,6013659.813,8620043.377,4404369.994,1308485.87,2937797.869
2015-10-08T14:00:00,37646340.6,6162733.394,8862401.665,4517292.428,1368755.35,3094883.614
2015-10-08T15:00:00,37379686.25,6204382.825,8967121.195,4876443.844,1457054.599,3239592.738
2015-10-08T16:00:00,37824849.94,6293184.564,9292260.002,5248022.632,1545933.682,3477010.714
2015-10-08T17:00:00,39697390.44,6714556.639,10054559.32,5645988.164,1698576.085,3795236.526
2015-10-08T18:00:00,37857316.06,6214004.912,9561804.414,5465753.927,1659569.191,3633396.575
2015-10-08T19:00:00,35396852.8,5793611.815,8884793.037,4996261.981,1533176.918,3372197.056
2015-10-08T20:00:00,32185766.7,5301505.339,8090325.811,4586751.472,1424741.19,3124837.359
2015-10-08T21:00:00,29845649.48,4879190.712,7410631.297,4116633.094,1323403.977,2871611.391
2015-10-08T22:00:00,27713417.76,4605427.39,6994257.308,3454285.079,1235246.642,2641249.338
2015-10-08T23:00:00,25809634.48,4231366.221,6376247.118,3194670.08,1150021.71,2427483.412
2015-10-09T00:00:00,24735946.53,4072987.497,6071151.854,3062331.137,1099435.411,2323724.84
2015-10-09T01:00:00,24000441.55,3968732.231,5938774.944,3016104.985,1105875.755,2325653.39
2015-10-09T02:00:00,24348510.63,3986068.192,5969631.294,2854249.198,1087160.175,2390031.546
2015-10-09T03:00:00,25592991.44,4186086.134,6185954.534,3045708.665,1113504.187,2332094.819
2015-10-09T04:00:00,29164298.53,4678345.996,6913355.457,3396009.213,1213966.103,2563385.236
2015-10-09T05:00:00,33480547.71,5257224.847,7716237.83,3720902.239,1367990.848,2836174.983
2015-10-09T06:00:00,36887736.51,5797237.183,8469066.942,4166277.997,1444491.106,3058878.926
2015-10-09T07:00:00,38069543.65,5826450.172,8858453.054,4180592.451,1488352.891,3173435.413
2015-10-09T08:00:00,37541920.44,5697205.67,8766746.483,4021549.728,1455523.31,3079173.194
2015-10-09T09:00:00,37215172.15,5748607.356,8682371.784,3963928.262,1462049.224,3040700.203
2015-10-09T10:00:00,34786609.97,5658885.127,8712734.906,4041586.509,1460474.298,3097299.324
2015-10-09T11:00:00,34907865.96,5524368.763,8498365.803,4037237.422,1426230.168,3058215.233
2015-10-09T12:00:00,35851854.1,5688654.332,8597328.359,4073540.216,1398211.38,2863597.649
2015-10-09T13:00:00,36177988.49,5777127.913,8776448.469,4185704.714,1413700.34,2951084.49
2015-10-09T14:00:00,36613318.19,6053105.234,9043572.505,4232484.457,1461537.778,3098205.596
2015-10-09T15:00:00,36717283.97,6170724.344,9277127.116,4537049.891,1533671.503,3256642.266
2015-10-09T16:00:00,37583506.49,6363460.728,9883413.493,4873008.002,1603879.241,3526459.756
2015-10-09T17:00:00,39350513.18,6659611.564,10538520.29,5202477.695,1721930.49,3784321.314
2015-10-09T18:00:00,37152343.32,6202360.673,9951574.12,4970675.115,1670727.132,3685074.639
2015-10-09T19:00:00,34653877.42,5779806.462,9204716.087,4598929.532,1544975.577,3398271.765
2015-10-09T20:00:00,31638101.38,5327406.758,8427299.163,4156987.334,1439242.476,3153015.566
2015-10-09T21:00:00,29419007.58,4903940.529,7711103.264,3831190.602,1337201.634,2909754.243
2015-10-09T22:00:00,25321305.88,4273942.687,6201908.283,3825475.607,1166645.846,2495809.393
2015-10-09T23:00:00,23535244.99,4006275.184,5719719.037,3564328.151,1100829.444,2322012.711
2015-10-10T00:00:00,22742077.96,3881226.219,5647564.122,3293269.697,1074327.758,2231061.272
2015-10-10T01:00:00,22394101,3812552.673,5363095.208,3423838.632,1061956.527,2183871.43
2015-10-10T02:00:00,22047760.22,3777263.499,5317757.449,3426100.457,1068627.281,2181049.384
2015-10-10T03:00:00,22121503.63,3722779.416,5378808.26,3472887.847,1080714.281,2233878.399
2015-10-10T04:00:00,23206162.5,3933743.142,5682067.635,3611793.917,1137299.096,2338948.657
2015-10-10T05:00:00,25284294.29,4336751.051,6225214.553,3835398.98,1225434.176,2540053.982
2015-10-10T06:00:00,27451713.78,4700012.381,6910888.287,4065912.699,1325599.408,2812994.131
2015-10-10T07:00:00,28827172.52,4987541.399,7468365.3,4355367.598,1354731.964,3057532.482
2015-10-10T08:00:00,28542395.74,4993397.936,7796142.94,4347554.543,1354228.686,2973069.277
2015-10-10T09:00:00,27928359.53,4989242.495,7811196.318,4320363.744,1371780.015,2804070.211
2015-10-10T10:00:00,26757526.63,4808486.523,7758120.405,4278813.666,1342972.58,2805539.082
2015-10-10T11:00:00,25674266.26,4579048.692,7350685.056,4175586.643,1334659.535,2647101.665
2015-10-10T12:00:00,25603521.37,4525044.881,7142999.956,3686718.647,1273964.424,2534224.382
2015-10-10T13:00:00,25472546.44,4591986.518,7164169.759,3788128.52,1260278.947,2599858.57
2015-10-10T14:00:00,26300576.4,4759967.11,7461896.45,3662150.044,1295249.347,2799693.19
2015-10-10T15:00:00,27501252.4,4947146.843,7792466.788,4098339.662,1347771.681,2968951.306
2015-10-10T16:00:00,29287885.23,5237292.738,8346257.804,4669354.24,1426986.595,3163449.502
2015-10-10T17:00:00,31374431.83,5572531.159,8810428.375,4953244.486,1549516.556,3301967.948
2015-10-10T18:00:00,29242138.36,5275341.263,8323489.437,4763684.816,1503545.314,3273482.678
2015-10-10T19:00:00,27292994.54,4900933.231,7667628.429,4352322.048,1404950.78,3014707.056
2015-10-10T20:00:00,25490827.1,4636833.523,7217175.87,3945525.91,1317971.87,2833346.349
2015-10-10T21:00:00,24278415.72,4346763.603,6767229.854,3776076.201,1258026.293,2660546.177
2015-10-10T22:00:00,21232759.54,3792684.585,5867332.371,3281648.515,1116952.534,2324635.568
2015-10-10T23:00:00,19450140.75,3514983.871,5349572.892,3035099.838,1061688.798,2168983.023
2015-10-11T00:00:00,18612120.85,3350356.392,5124773.428,2868945.341,1047462.553,2066531.59
2015-10-11T01:00:00,18177542.19,3261676.474,4936050.559,2841444.653,1027684.539,2015429.4
2015-10-11T02:00:00,17881670.25,3149694.147,4870457.294,2808323.917,1007383.544,1991314.747
2015-10-11T03:00:00,17976029.66,3153356.968,4856510.978,2851727.615,1015263.836,1999575.395
2015-10-11T04:00:00,18556392.79,3203834.91,5045831.337,2879425.908,1034431.147,2052781.33
2015-10-11T05:00:00,19427617.45,3327062.986,5244812.272,2923455.281,1075256.113,2131033.994
2015-10-11T06:00:00,20705610.77,3651196.879,5801542.243,3278665.863,1144674.583,2430866.434
2015-10-11T07:00:00,22366580.42,3955131.461,6418329.054,3682198.887,1220797.107,2654313.801
2015-10-11T08:00:00,23066652.98,4160794.055,6731459.222,3679673.059,1230578.303,2665790.609
2015-10-11T09:00:00,23380222.61,4098963.912,6831596.363,3574004.461,1220841.009,2638615.343
2015-10-11T10:00:00,22802868.4,4023901.781,6807357.786,3688328.179,1193261.554,2574415.743
2015-10-11T11:00:00,21938794.1,3899976.967,6651791.976,3320459.956,1136183.649,2401675.774
2015-10-11T12:00:00,22060257.98,3952030.93,6444019.456,3261077.589,1146347.768,2350577.284
2015-10-11T13:00:00,22407337.36,3856844.507,6528412.59,3397634.918,1152750.3,2431463.889
2015-10-11T14:00:00,23062346.69,3959660.758,6702409.19,3485025.958,1212922.508,2511856.732
2015-10-11T15:00:00,24075036.68,4069524.819,6725033.197,3688139.867,1376579.164,2612041.834
2015-10-11T16:00:00,25751899.72,4371590.245,7010370.595,4036960.146,1431961.482,2784675.935
2015-10-11T17:00:00,27794004.27,4951144.953,7728374.829,4329107.499,1563580.319,3029378.374
2015-10-11T18:00:00,26926730.74,4716410.278,7540596.025,4272672.535,1595108.976,3014138.659
2015-10-11T19:00:00,25329332.83,4447406.864,7168364.138,3940200.01,1508785.143,2877853.23
2015-10-11T20:00:00,23546222.99,4127340.66,6695299.864,3730366.665,1436410.655,2704603.372
2015-10-11T21:00:00,21852788.61,3777406.212,6160486.848,3413330.643,1377040.181,2489502.258
2015-10-11T22:00:00,22028809.64,3822741.44,5966283.28,3349187.07,1348830.05,2445350.566
2015-10-11T23:00:00,20326991.44,3465190.136,5416655.304,3122489.644,1292996.377,2242535.069
2015-10-12T00:00:00,19618289.62,3362208.595,5261823.17,2911725.119,1226645.679,2143334.462
2015-10-12T01:00:00,19515199.78,3359523.595,5030011.568,3003407.412,1211585.238,2112647.588
2015-10-12T02:00:00,19741879.98,3366165.053,5037882.332,3022361.295,1207112.507,2105458.275
2015-10-12T03:00:00,21232741.58,3553343.57,5344792.991,3111699.737,1196377.647,2188288.047
2015-10-12T04:00:00,25993242.81,4204039.072,6238293.862,3381354.412,1321961.977,2415831.888
2015-10-12T05:00:00,31209301,4802513.957,7032697.704,3843790.173,1471063.223,2679569.354
2015-10-12T06:00:00,35171753.49,5454297.961,7761766.474,4278238.093,1561119.289,2901775.035
2015-10-12T07:00:00,36997634.21,5708792.836,8220894.961,4417220.356,1590903.28,2980240.688
2015-10-12T08:00:00,36790784.82,5694355.827,8257258.349,4135588.696,1559672.585,2943428.948
2015-10-12T09:00:00,36814589.52,5671782.778,8108644.686,4050613.545,1510767.595,2844134.112
2015-10-12T10:00:00,34614987.65,5316593.988,8082519.598,4037892.529,1524061.566,2757461.82
2015-10-12T11:00:00,34826645.34,5301600.488,7958071.395,3951845.804,1501650.351,2705172.264
2015-10-12T12:00:00,36255969.22,5458084.632,8262568.699,4009187.35,1486373.354,2736160.566
2015-10-12T13:00:00,36430905.09,5651668.909,8313478.375,4166190.276,1472769.425,2859384.889
2015-10-12T14:00:00,36642901.89,5829720.739,8602498.705,4336030.587,1499627.8,3044549.339
2015-10-12T15:00:00,36648816.13,5939912.807,8693576.363,4658681.332,1597988.546,3153175.12
2015-10-12T16:00:00,37519976.45,6136805.241,9152227.908,5130392.072,1678802.131,3362246.845
2015-10-12T17:00:00,38912199.28,6460205.174,9885125.096,5524690.03,1817485.373,3693416.766
2015-10-12T18:00:00,36752212.25,5997490.899,9439299.688,5337575.212,1805556.797,3562809.168
2015-10-12T19:00:00,33988650.04,5534931.098,8763249.723,4967573.532,1694679.677,3285676.129
2015-10-12T20:00:00,30645550.09,5014796.456,7972652.923,4480349.907,1591269.046,3014227.951
2015-10-12T21:00:00,28065024.04,4667671.259,7167307.656,4086882.406,1334737.074,2735458.353
2015-10-12T22:00:00,25157981.2,4268333.792,6339494.851,3378695.729,1166425.638,2397757.885
2015-10-12T23:00:00,23028210.91,3922302.718,5801522.814,3013163.421,1082118.18,2163610.457
2015-10-13T00:00:00,22114268.81,3747217.923,5509588.721,2910502.075,1041457.47,2073768.056
2015-10-13T01:00:00,21795961.78,3695921.398,5375193.828,2846745.491,1024134.208,2018326.43
2015-10-13T02:00:00,21953129.98,3707406.733,5372326.529,2809262.683,1023584.596,2029118.394
2015-10-13T03:00:00,23253519.68,3925749.223,5632317.927,2979611.749,1047581.803,2112533.922
2015-10-13T04:00:00,27289758.09,4509431.374,6375018.007,3433577.784,1162187.343,2377613.202
2015-10-13T05:00:00,32618880.04,5245811.257,7060869.609,3856194.09,1312881.864,2648929.968
2015-10-13T06:00:00,36379662.51,5905759.432,7749780.23,4310465.683,1400951.051,2853303.249
2015-10-13T07:00:00,37912410.22,6267685.652,8142180.357,4255172.804,1386294.251,2953856.371
2015-10-13T08:00:00,37487882.47,5966245.701,8309638.351,4170725.863,1358781.731,2871461.191
2015-10-13T09:00:00,37206470,5828486.477,8327834.106,4238599.373,1332824.427,2797058.052
2015-10-13T10:00:00,34784505.61,5531491.5,8362045.107,3974532.798,1372924.87,2723844.681
2015-10-13T11:00:00,34946660.66,5527435.042,8128693.025,4058744.674,1261528.975,2691446.402
2015-10-13T12:00:00,36122801.7,5864424.399,8266685.282,4053000.01,1292641.93,2720382.427
2015-10-13T13:00:00,37107162.45,5937620.675,8552904.6,4250132.417,1288267.944,2886433.875
2015-10-13T14:00:00,37840409.28,6127405.581,8617201.948,4445574.854,1370828.288,3058332.428
2015-10-13T15:00:00,37669917.57,6227412.077,8905458.784,4703016.523,1460227.872,3209249.266
2015-10-13T16:00:00,38271180.39,6437840.15,9499795.978,5141917.34,1543563.953,3452613.327
2015-10-13T17:00:00,39404400.88,6706238.309,10114420.02,5466968.519,1699618.678,3747762.955
2015-10-13T18:00:00,37382696.39,6320558.017,9592446.049,5200255.549,1651137.654,3583011.669
2015-10-13T19:00:00,34608790.51,5805729.135,8864405.677,4848467.584,1523531.942,3309159.631
2015-10-13T20:00:00,31062070.08,5281524.422,8141899.511,4350187,1408101.621,3014670.69
2015-10-13T21:00:00,28311336.22,4841613.873,7331754.079,3947771.315,1302315.957,2728516.329
2015-10-13T22:00:00,26237512.19,4456992.276,6628798.087,3545286.953,1208074.452,2483909.809
2015-10-13T23:00:00,23998135.22,4125381.195,6025993.556,3311967.167,1113075.026,2258189.419
2015-10-14T00:00:00,22989292.71,3968396.897,5814912.308,3138323.07,1080037.563,2159496.839
2015-10-14T01:00:00,22627310.36,3886594.659,5638807.296,3121342.51,1060291.198,2108179.297
2015-10-14T02:00:00,22831207.55,3951241.012,5686674.522,3066242.146,1060910.825,2113391.843
2015-10-14T03:00:00,24160883.17,4072531.739,5906181.119,3270484.691,1085488.495,2194868.618
